0.009408,0.00795664,0.873782,-0.0229307,2.30851,-0.00441144,0.0162536,0.0034858,-0.00771659,0.0767234,-0.273937,-0.0662672,0.133896,0.00580721,0.871464,-0.023171,2.31196,-0.00174653,0.00163529,-0.00274728,0.000187686,0.557575,1.14357,0.0820969,-0.746435
0.0098,0.00794813,0.873813,-0.022924,2.30849,-0.00425666,0.015701,0.00335218,-0.00744647,0.0773881,-0.27631,-0.0668088,0.135059,0.00580721,0.871464,-0.023171,2.31196,-0.00128421,0.00120242,-0.00202006,0.000138005,0.543013,1.15087,0.0786235,-0.748336
0.0102,0.00793992,0.873843,-0.0229175,2.30848,-0.00410086,0.0151446,0.00321773,-0.0071746,0.0779025,-0.278164,-0.0672271,0.135933,0.00580721,0.871464,-0.023171,2.31196,-0.000944275,0.00088413,-0.00148534,0.000101474,0.53301,1.15612,0.0767902,-0.750211
0.010608,0.00793204,0.873873,-0.0229114,2.30846,-0.00394429,0.0145856,0.00308265,-0.00690143,0.0782835,-0.279538,-0.0675368,0.136588,0.00580721,0.871437,-0.0231253,2.31196,-0.00069432,-0.00294116,0.00494115,7.46132e-05,0.44758,1.22585,0.0137311,-0.751612
0.011024,0.00792446,0.873901,-0.0229055,2.30845,-0.00378722,0.0140247,0.00294718,-0.00662736,0.0785354,-0.280438,-0.0677364,0.137031,0.00580721,0.871437,-0.0231253,2.31196,-0.00051053,-0.00216262,0.0036332,5.48627e-05,0.454058,1.21355,0.0217231,-0.753489
0.011448,0.0079172,0.873928,-0.0228999,2.30844,-0.00362989,0.0134629,0.00281151,-0.00635282,0.0786646,-0.280908,-0.0678351,0.137272,0.00580721,0.871437,-0.0231253,2.31196,-0.000375389,-0.00159016,0.00267147,4.03402e-05,0.491187,1.20474,0.0428366,-0.755229
0.01188,0.00791026,0.873953,-0.0228945,2.30842,-0.00347253,0.0129009,0.00267583,-0.00607825,0.078679,-0.28096,-0.0678388,0.137285,0.00580721,0.871464,-0.023171,2.31196,-0.000276022,0.00242334,-0.00407121,2.96619e-05,0.528616,1.12662,0.0943653,-0.757393
0.01232,0.00790363,0.873978,-0.0228894,2.30841,-0.00331536,0.0123397,0.00254034,-0.00580402,0.0785844,-0.280607,-0.0677463,0.137116,0.00580721,0.871464,-0.023171,2.31196,-0.000202957,0.00178187,-0.00299353,2.18102e-05,0.525617,1.13658,0.090456,-0.758836
0.012768,0.00789731,0.874002,-0.0228846,2.3084,-0.00315859,0.0117799,0.00240519,-0.00553045,0.0783845,-0.279904,-0.0675753,0.136785,0.00580721,0.871464,-0.023171,2.31196,-0.000149233,0.0013102,-0.00220113,1.60369e-05,0.523711,1.14331,0.0881994,-0.760174
0.013224,0.0078913,0.874024,-0.0228801,2.30839,-0.0030024,0.0112222,0.00227054,-0.00525793,0.0780959,-0.278842,-0.0673229,0.13626,0.00584374,0.871464,-0.023171,2.31196,0.0047263,0.00096338,-0.00161848,1.17919e-05,0.399365,1.14721,0.0702697,-0.761428
0.013688,0.00788561,0.874045,-0.0228758,2.30838,-0.00284699,0.0106674,0.00213657,-0.00498678,0.0777043,-0.277433,-0.0669876,0.135572,0.00584374,0.871437,-0.0231253,2.31196,0.00347522,-0.00288405,0.0048452,8.67049e-06,0.342729,1.22035,0.0107009,-0.762114
0.01416,0.00788022,0.874066,-0.0228718,2.30837,-0.00269253,0.0101159,0.0020034,-0.00471726,0.0772341,-0.275726,-0.0665842,0.13476,0.00584374,0.871437,-0.0231253,2.31188,0.00255531,-0.00212063,0.00356265,-0.0112755,0.37011,1.21415,0.0205992,-0.681683
0.01464,0.00787515,0.874085,-0.022868,2.30836,-0.00253916,0.00956845,0.00187116,-0.00444963,0.0766819,-0.273734,-0.0661183,0.133816,0.00580721,0.871464,-0.023171,2.31196,-0.00295295,0.00203254,-0.00341465,0.0029835,0.908969,1.11936,0.163585,-0.775207
0.015128,0.00787037,0.874103,-0.0228646,2.30835,-0.00238706,0.00902552,0.00173999,-0.00418422,0.0760522,-0.271463,-0.0655848,0.132705,0.00580721,0.871464,-0.023171,2.31196,-0.00217129,0.00149451,-0.00251078,0.00219375,0.665655,1.12568,0.118907,-0.773298
0.015624,0.0078659,0.87412,-0.0228613,2.30835,-0.00223635,0.00848767,0.00161001,-0.00392126,0.0753549,-0.268929,-0.0649931,0.131482,0.00580721,0.871464,-0.023171,2.31196,-0.00159653,0.00109891,-0.00184616,0.00161305,0.614349,1.12976,0.108407,-0.772131
0.016128,0.00786172,0.874136,-0.0228584,2.30834,-0.00208717,0.00795533,0.00148132,-0.00366096,0.0745864,-0.266167,-0.0643438,0.13015,0.00584374,0.871464,-0.023171,2.31196,0.00365994,0.000808019,-0.00135747,0.00118607,0.423677,1.13094,0.078386,-0.771403
0.01664,0.00785785,0.874151,-0.0228557,2.30833,-0.00193966,0.007429,0.00135403,-0.00340352,0.0737561,-0.263169,-0.0636467,0.128717,0.00584374,0.871437,-0.0231253,2.31196,0.00269114,-0.0030002,0.00504033,0.000872108,0.365075,1.20935,0.0184489,-0.770372
0.01716,0.00785426,0.874164,-0.0228532,2.30833,-0.00179391,0.00690905,0.00122822,-0.00314913,0.0728736,-0.259974,-0.0629046,0.127194,0.00580721,0.871437,-0.0231253,2.31196,-0.00285429,-0.00220603,0.00370612,0.000641256,0.863329,1.19356,0.106322,-0.77037
0.017688,0.00785096,0.874177,-0.022851,2.30832,-0.00165005,0.00639591,0.00110399,-0.00289806,0.0719343,-0.256571,-0.0621135,0.125539,0.00580721,0.871437,-0.0231253,2.31196,-0.00209874,-0.00162208,0.00272509,0.000471512,0.821292,1.17822,0.103127,-0.770336
0.018224,0.00784794,0.874189,-0.022849,2.30832,-0.00150815,0.00588988,0.000981423,-0.00265043,0.0709474,-0.253012,-0.0612839,0.123812,0.00580721,0.871464,-0.023171,2.31188,-0.00154319,0.00240044,-0.00403274,-0.0109318,0.822144,1.07499,0.155463,-0.689412
0.018768,0.00784521,0.8742,-0.0228473,2.30831,-0.00136834,0.00539139,0.000860601,-0.00240645,0.0699065,-0.249247,-0.0604109,0.121991,0.00580721,0.871464,-0.023171,2.31196,-0.0011347,0.00176503,-0.00296525,0.00324373,0.65014,1.07525,0.121823,-0.781138
0.01932,0.00784274,0.87421,-0.0228458,2.30831,-0.00123068,0.00490066,0.000741581,-0.00216623,0.06883,-0.245364,-0.0595104,0.120108,0.00580721,0.871464,-0.023171,2.31196,-0.000834338,0.00129782,-0.00218033,0.0023851,0.624084,1.08009,0.114644,-0.778409
0.01988,0.00784055,0.874218,-0.0228446,2.3083,-0.00109524,0.00441803,0.000624429,-0.00192991,0.0677167,-0.241317,-0.0585756,0.118162,0.00580721,0.871437,-0.0231253,2.31196,-0.000613484,-0.00263802,0.00443187,0.00175375,0.531086,1.17903,0.0480403,-0.775453
0.020448,0.00783863,0.874226,-0.0228436,2.3083,-0.000962118,0.00394374,0.000509209,-0.00169761,0.0665633,-0.237142,-0.05761,0.11615,0.00584374,0.871437,-0.0231253,2.31188,0.00438413,-0.00193972,0.00325873,-0.00999266,0.342893,1.16544,0.0236665,-0.69215
0.021024,0.00783697,0.874233,-0.0228428,2.3083,-0.000831358,0.00347803,0.000395966,-0.00146944,0.0653802,-0.232858,-0.0566215,0.114084,0.00580721,0.871437,-0.0231253,2.31196,-0.00160954,-0.00142627,0.00239612,0.00392985,0.838622,1.13966,0.108331,-0.783139
0.021608,0.00783556,0.874239,-0.0228422,2.30829,-0.000703019,0.00302109,0.000284747,-0.00124552,0.0641696,-0.228469,-0.0556097,0.11196,0.00580721,0.871464,-0.023171,2.31196,-0.00118349,0.00254514,-0.00427583,0.00288959,0.893908,0.946641,0.168763,-0.781531
0.0222,0.00783441,0.874244,-0.0228419,2.30829,-0.000577159,0.00257315,0.000175605,-0.00102594,0.0629299,-0.223968,-0.054571,0.109788,0.00580721,0.871464,-0.023171,2.31196,-0.000870212,0.00187143,-0.00314399,0.0021247,0.867299,0.972615,0.159664,-0.778423
0.0228,0.0078335,0.874249,-0.0228417,2.30829,-0.000453825,0.00213436,6.85656e-05,-0.000810723,0.0616669,-0.219395,-0.0535197,0.10761,0.00580721,0.871464,-0.023171,2.31196,-0.000639862,0.00137605,-0.00231176,0.00156228,0.84556,0.981425,0.152662,-0.775964
0.023408,0.00783283,0.874252,-0.0228418,2.30829,-0.000333055,0.00170486,-3.6333e-05,-0.000599945,0.0603849,-0.214749,-0.0524493,0.105389,0.00584374,0.871437,-0.0231253,2.31196,0.00436189,-0.00258041,0.00433508,0.00114874,0.346756,1.13873,0.0188647,-0.77211
0.024024,0.0078324,0.874255,-0.0228421,2.30829,-0.000214885,0.00128481,-0.000139063,-0.000393699,0.0590852,-0.210028,-0.0513652,0.103123,0.00580721,0.871437,-0.0231253,2.31196,-0.00162813,-0.00189736,0.00318756,0.000844659,0.864055,1.11181,0.108382,-0.770478
0.024648,0.0078322,0.874256,-0.0228426,2.30829,-9.9353e-05,0.000874341,-0.000239594,-0.000192059,0.0577659,-0.205234,-0.0502651,0.10082,0.00580721,0.871437,-0.0231253,2.31196,-0.00119715,-0.00139512,0.00234379,0.000621073,0.850283,1.08255,0.108593,-0.768686
0.02528,0.00783223,0.874257,-0.0228432,2.30829,1.35273e-05,0.000473519,-0.000337912,4.98768e-06,0.0564402,-0.200411,-0.0491591,0.0985235,0.00580721,0.871437,-0.0231253,2.31196,-0.000880259,-0.00102582,0.00172338,0.000456671,0.840077,1.0511,0.108451,-0.766546
0.02592,0.00783248,0.874257,-0.0228441,2.30829,0.000123715,8.24528e-05,-0.000433996,0.000197359,0.055094,-0.195533,-0.0480422,0.0961856,0.00580721,0.871437,-0.0231253,2.31196,-0.00064725,-0.00075428,0.00126719,0.000335788,0.833312,1.01352,0.108217,-0.76323
0.026568,0.00783294,0.874257,-0.0228452,2.30829,0.000231201,-0.000298774,-0.000527828,0.000384998,0.0537426,-0.190614,-0.0469159,0.0938195,0.00580721,0.871437,-0.0231253,2.31196,-0.000475919,-0.000554618,0.000931757,0.000246903,0.829594,0.956863,0.107966,-0.748681
0.027224,0.00783361,0.874256,-0.0228464,2.30829,0.000335975,-0.000670115,-0.000619406,0.000567941,0.0523871,-0.18567,-0.0457889,0.0914715,0.00584374,0.871437,-0.0231253,2.31196,0.00446503,-0.000407807,0.000685115,0.000181546,0.37058,0.703508,0.031562,-0.748127
0.027888,0.00783449,0.874253,-0.0228478,2.30829,0.000438024,-0.00103154,-0.000708715,0.000746121,0.0510245,-0.18071,-0.0446544,0.0890901,0.00584374,0.871437,-0.0231253,2.31196,0.00328311,-0.000299858,0.000503761,0.00013349,0.406678,0.653812,0.0370174,-0.746644
0.02856,0.00783557,0.874251,-0.0228494,2.30829,0.000537344,-0.00138304,-0.000795762,0.000919576,0.0496601,-0.175751,-0.0435239,0.0867276,0.00584374,0.871437,-0.0231253,2.31196,0.00241405,-0.000220484,0.000370413,9.81542e-05,0.440713,0.62576,0.0421392,-0.745293
0.02924,0.00783683,0.874247,-0.0228512,2.3083,0.000633933,-0.00172456,-0.000880545,0.00108825,0.0482947,-0.170761,-0.0423914,0.0843363,0.00584374,0.871437,-0.0231253,2.31196,0.00177504,-0.000162121,0.000272362,7.21722e-05,0.474731,0.605662,0.0472104,-0.744061
0.029928,0.00783829,0.874243,-0.0228531,2.3083,0.000727792,-0.00205611,-0.000963062,0.00125217,0.0469293,-0.165773,-0.0412585,0.0819624,0.00580721,0.871437,-0.0231253,2.31196,-0.00352651,-0.000119206,0.000200266,5.30678e-05,0.964186,0.591745,0.127489,-0.742941
0.030624,0.00783993,0.874238,-0.0228552,2.3083,0.000818921,-0.00237768,-0.00104332,0.00141131,0.0455646,-0.16079,-0.0401277,0.0795678,0.00580721,0.871437,-0.0231253,2.31196,-0.00259302,-8.76517e-05,0.000147255,3.90204e-05,0.941579,0.578313,0.123037,-0.741747
0.031328,0.00784174,0.874233,-0.0228574,2.3083,0.000907324,-0.00268927,-0.00112132,0.00156568,0.0442016,-0.155793,-0.0389999,0.0771871,0.00584374,0.871437,-0.0231253,2.31196,0.00292734,-6.44498e-05,0.000108275,2.86915e-05,0.433914,0.564636,0.0376993,-0.740462
0.03204,0.00784373,0.874227,-0.0228598,2.30831,0.000993018,-0.00299096,-0.00119708,0.00171536,0.0428467,-0.150843,-0.0378801,0.0748385,0.00584374,0.871437,-0.0231253,2.31196,0.00215246,-4.73895e-05,7.96143e-05,2.10967e-05,0.472354,0.554561,0.0430438,-0.739292
0.03276,0.00784588,0.87422,-0.0228624,2.30831,0.00107601,-0.00328274,-0.00127061,0.00186037,0.0414985,-0.145894,-0.0367661,0.0725034,0.00584374,0.87141,-0.0230797,2.31196,0.00158269,-0.00362768,0.0060945,1.55123e-05,0.495731,0.992384,0.00691363,-0.73315
0.033488,0.00784819,0.874213,-0.022865,2.30832,0.00115633,-0.00356468,-0.00134192,0.00200067,0.0401554,-0.14097,-0.0356571,0.0701494,0.00580721,0.871437,-0.0231253,2.31196,-0.00367157,0.000926974,-0.00155731,1.14061e-05,1.02397,0.51257,0.148088,-0.737195
0.034224,0.00785066,0.874206,-0.0228679,2.30832,0.00123397,-0.00383682,-0.00141103,0.0021363,0.038822,-0.136069,-0.0345554,0.0678187,0.00580721,0.871437,-0.0231253,2.31196,-0.00269968,0.000681599,-0.00114508,8.38683e-06,0.967708,0.511533,0.126873,-0.735838
0.034968,0.00785328,0.874197,-0.0228708,2.30832,0.00130896,-0.00409921,-0.00147796,0.00226732,0.0374966,-0.131192,-0.0334634,0.0655063,0.00580721,0.871437,-0.0231253,2.31196,-0.00198506,0.000501176,-0.000841974,6.16678e-06,0.944515,0.509437,0.119901,-0.73448
